timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, yaw, laserFront
184692, 0.0, 0.0, -27.2036075592041, 0.0, 0.0, -0.33283233642578125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5005304217338562, 283.0
184712, 0.0, 0.0, -27.20957374572754, 0.0, 0.0, -0.29697418212890625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49950501322746277, 283.0
184732, 0.0, 0.0, -27.205081939697266, 0.0, 0.0, 0.716400146484375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5000656843185425, 283.0
184752, 0.0, 0.0, -27.187637329101562, 0.0, 0.0, 1.0997772216796875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.500173032283783, 283.0
184772, 0.0, 0.0, -27.177034378051758, 0.0, 0.0, 0.0705718994140625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4996136426925659, 286.0
184792, 0.0, 0.0, -27.172273635864258, 0.0, 0.0, 0.41255950927734375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4993702173233032, 286.0
184812, 0.0, 0.0, -27.160022735595703, 0.0, 0.0, 0.853729248046875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4996192157268524, 286.0
184832, 0.0, 0.0, -27.141870498657227, 0.0, 0.0, 1.0469436645507812, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4995187819004059, 286.0
184852, 0.0, 0.0, -27.12916374206543, 0.0, 0.0, 0.3284454345703125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4990106225013733, 286.0
184872, 0.0, 0.0, -27.12819480895996, 0.0, 0.0, -0.1987457275390625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4995857775211334, 282.0
184892, 0.0, 0.0, -27.12202262878418, 0.0, 0.0, 0.7959365844726562, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49943381547927856, 282.0
184912, 0.0, 0.0, -27.11114501953125, 0.0, 0.0, 0.37136077880859375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5006694197654724, 282.0
184932, 0.0, 0.0, -27.10260772705078, 0.0, 0.0, 0.519561767578125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5001887083053589, 282.0
184952, 0.0, 0.0, -27.08634376525879, 0.0, 0.0, 1.158905029296875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4996240735054016, 282.0
184972, 0.0, 0.0, -27.06953239440918, 0.0, 0.0, 0.6380081176757812, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4966098666191101, 283.0
184992, 0.0, 0.0, -27.061355590820312, 0.0, 0.0, 0.243377685546875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4977652430534363, 283.0
185012, 0.0, 0.0, -27.064577102661133, 0.0, 0.0, -0.5411148071289062, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4981986880302429, 283.0
185032, 0.0, 0.0, -27.074922561645508, 0.0, 0.0, -0.5475997924804688, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.49957147240638733, 283.0
185052, 0.0, 0.0, -27.090848922729492, 0.0, 0.0, -1.0997772216796875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.4999524652957916, 283.0
185072, 0.0, 0.0, -27.10008430480957, 0.0, 0.0, 0.06618499755859375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5004662275314331, 284.0
185092, 0.0, 0.0, -27.107154846191406, 0.0, 0.0, -0.7665634155273438, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5006934404373169, 284.0
185112, 0.0, 0.0, -27.12327003479004, 0.0, 0.0, -0.921630859375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5025361776351929, 284.0
185132, 0.0, 0.0, -27.137117385864258, 0.0, 0.0, -0.5552291870117188, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5035871863365173, 284.0
185152, 0.0, 0.0, -27.14934539794922, 0.0, 0.0, -0.7230758666992188, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5046463012695312, 284.0
185172, 0.0, 0.0, -27.156789779663086, 0.0, 0.0, -0.09365081787109375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5050867199897766, 287.0
185192, 0.0, 0.0, -27.161945343017578, 0.0, 0.0, -0.43125152587890625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5048794150352478, 287.0
185212, 0.0, 0.0, -27.165218353271484, 0.0, 0.0, 0.06084442138671875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5053635835647583, 287.0
185232, 0.0, 0.0, -27.165546417236328, 0.0, 0.0, -0.08754730224609375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5045770406723022, 287.0
185252, 0.0, 0.0, -27.17032241821289, 0.0, 0.0, -0.39882659912109375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5056760907173157, 287.0
185272, 0.0, 0.0, -27.16156005859375, 0.0, 0.0, 1.235198974609375, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5056825280189514, 288.0
185292, 0.0, 0.0, -27.138795852661133, 0.0, 0.0, 1.1646270751953125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5072664618492126, 288.0
185312, 0.0, 0.0, -27.129817962646484, 0.0, 0.0, -0.150299072265625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5090282559394836, 288.0
185332, 0.0, 0.0, -27.1329345703125, 0.0, 0.0, -0.17642974853515625, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5066038966178894, 288.0
185352, 0.0, 0.0, -27.134309768676758, 0.0, 0.0, 0.02117156982421875, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5061254501342773, 288.0
185372, 0.0, 0.0, -27.130393981933594, 0.0, 0.0, 0.37250518798828125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.50690758228302, 286.0
185392, 0.0, 0.0, -27.12238311767578, 0.0, 0.0, 0.4657745361328125, 0, 0, 0, 0, 0, 0, 0.0, 0.0, 0.0, 0.0, -0.5080108046531677, 286.0
