timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, laserFront
828841, 157623.53125, 119014.0625, 157748.765625, 155488.84375, 144058.9375, 154392.28125, 324.0
828853, 157625.453125, 119014.0625, 157752.625, 155488.84375, 144058.9375, 154392.28125, 324.0
828861, 157625.453125, 119014.0625, 157752.625, 155482.5, 144047.375, 154393.578125, 318.0
828871, 157619.671875, 119014.0625, 157750.703125, 155482.5, 144047.375, 154393.578125, 318.0
828881, 157623.53125, 119005.9296875, 157750.703125, 155478.09375, 144050.5, 154396.65625, 318.0
828892, 157621.59375, 119011.84375, 157748.765625, 155480.015625, 144047.375, 154406.0, 318.0
828903, 157621.59375, 119011.84375, 157748.765625, 155474.4375, 144056.484375, 154396.65625, 318.0
828911, 157621.59375, 119011.84375, 157748.765625, 155476.9375, 144057.171875, 154408.484375, 318.0
828921, 157623.53125, 119012.578125, 157748.765625, 155481.921875, 144052.953125, 154398.546875, 318.0
828931, 157621.59375, 119010.359375, 157744.90625, 155479.4375, 144046.28125, 154396.0625, 318.0
828943, 157619.671875, 119010.359375, 157748.765625, 155483.84375, 144048.734375, 154401.625, 318.0
828953, 157619.671875, 119010.359375, 157748.765625, 155483.84375, 144048.734375, 154401.625, 318.0
828961, 157623.53125, 119007.3984375, 157748.765625, 155479.4375, 144060.703125, 154402.90625, 319.0
828971, 157621.59375, 119008.875, 157748.765625, 155479.4375, 144060.703125, 154402.90625, 319.0
828981, 157625.453125, 119014.796875, 157744.90625, 155481.921875, 144050.5, 154396.0625, 319.0
828993, 157619.671875, 119010.359375, 157748.765625, 155485.0, 144058.9375, 154399.140625, 319.0
829002, 157617.75, 119014.796875, 157748.765625, 155477.515625, 144052.265625, 154401.625, 319.0
829011, 157621.59375, 119014.796875, 157750.703125, 155485.765625, 144044.234375, 154405.390625, 319.0
829021, 157621.59375, 119011.09375, 157748.765625, 155485.765625, 144044.234375, 154405.390625, 319.0
829031, 157621.59375, 119002.9609375, 157748.765625, 155476.9375, 144052.265625, 154399.140625, 319.0
829042, 157619.671875, 119014.796875, 157748.765625, 155476.9375, 144052.265625, 154399.140625, 319.0
829071, 157621.59375, 119008.140625, 157752.625, 155471.9375, 144052.265625, 154399.140625, 32766.0
829081, 157621.59375, 119011.09375, 157748.765625, 155478.09375, 144050.5, 154406.0, 32766.0
829092, 157619.671875, 119005.1875, 157748.765625, 155490.0, 144050.5, 154398.546875, 32766.0
829101, 157625.453125, 119007.40625, 157750.703125, 155481.921875, 144052.953125, 154389.796875, 32766.0
829111, 157623.53125, 119000.7421875, 157750.703125, 155480.015625, 144050.90625, 154401.625, 32766.0
829121, 157623.53125, 119010.359375, 157750.703125, 155480.015625, 144050.90625, 154401.625, 32766.0
829131, 157619.671875, 119006.6640625, 157748.765625, 155476.9375, 144052.953125, 154398.546875, 32766.0
829141, 157623.53125, 119012.578125, 157748.765625, 155480.59375, 144045.609375, 154391.6875, 32766.0
829151, 157623.53125, 119016.2734375, 157748.765625, 155475.015625, 144052.265625, 154404.109375, 32766.0
829161, 157621.59375, 119011.09375, 157748.765625, 155483.84375, 144054.03125, 154410.359375, 32766.0
829171, 157621.59375, 119009.625, 157748.765625, 155483.84375, 144054.03125, 154410.359375, 32766.0
829181, 157623.53125, 119012.578125, 157748.765625, 155475.015625, 144048.046875, 154406.0, 330.0
829191, 157621.59375, 119009.609375, 157750.703125, 155474.4375, 144057.171875, 154397.25, 330.0
829211, 157623.53125, 119008.875, 157748.765625, 155474.4375, 144057.171875, 154397.25, 330.0
829221, 157623.53125, 119011.09375, 157750.703125, 155474.4375, 144057.171875, 154397.25, 330.0
829231, 157619.671875, 119012.578125, 157744.90625, 155474.4375, 144057.171875, 154397.25, 330.0
829242, 157623.53125, 119005.9296875, 157746.84375, 155474.4375, 144057.171875, 154397.25, 330.0
829251, 157623.53125, 119006.6640625, 157752.625, 155474.4375, 144057.171875, 154397.25, 330.0
829261, 157623.53125, 119006.6640625, 157752.625, 155474.4375, 144057.171875, 154397.25, 321.0
829271, 157621.59375, 119010.359375, 157750.703125, 155474.4375, 144057.171875, 154397.25, 321.0
829282, 157621.59375, 119002.2265625, 157748.765625, 155474.4375, 144054.03125, 154401.625, 321.0
829292, 157623.53125, 119007.40625, 157748.765625, 155474.4375, 144054.03125, 154401.625, 321.0
829303, 157623.53125, 119012.578125, 157750.703125, 155475.59375, 144046.96875, 154396.0625, 321.0
829311, 157623.53125, 119012.578125, 157750.703125, 155475.59375, 144046.96875, 154396.0625, 321.0
829321, 157621.59375, 119005.9296875, 157750.703125, 155478.09375, 144051.578125, 154404.109375, 321.0
829331, 157621.59375, 119011.09375, 157748.765625, 155480.765625, 144054.71875, 154394.765625, 321.0
829351, 157621.59375, 119011.828125, 157748.765625, 155488.84375, 144045.609375, 154386.125, 321.0
829361, 157623.53125, 119007.40625, 157748.765625, 155470.609375, 144052.265625, 154401.03125, 315.0
829371, 157621.59375, 119010.359375, 157750.703125, 155470.609375, 144048.453125, 154402.21875, 315.0
829381, 157619.671875, 119010.359375, 157748.765625, 155483.84375, 144052.953125, 154391.6875, 315.0
829391, 157621.59375, 119004.4453125, 157748.765625, 155479.4375, 144050.5, 154404.109375, 315.0
829401, 157623.53125, 119005.9296875, 157746.84375, 155474.4375, 144043.15625, 154408.484375, 315.0
829411, 157619.671875, 119008.140625, 157746.84375, 155471.359375, 144057.171875, 154401.03125, 315.0
829421, 157621.59375, 119006.6640625, 157750.703125, 155470.015625, 144051.578125, 154399.734375, 315.0
829431, 157619.671875, 119008.140625, 157748.765625, 155474.4375, 144050.90625, 154396.65625, 315.0
829441, 157619.671875, 119006.6640625, 157748.765625, 155470.015625, 144051.578125, 154395.375, 315.0
829451, 157621.59375, 119006.671875, 157744.90625, 155477.515625, 144054.71875, 154407.28125, 315.0
829461, 157619.671875, 119007.40625, 157748.765625, 155481.34375, 144043.15625, 154396.0625, 315.0
829471, 157621.59375, 119014.796875, 157752.625, 155481.34375, 144043.15625, 154396.0625, 315.0
829481, 157621.59375, 119008.140625, 157750.703125, 155472.515625, 144045.609375, 154386.71875, 317.0
829491, 157621.59375, 119010.359375, 157746.84375, 155470.609375, 144054.71875, 154406.59375, 317.0
829501, 157619.671875, 119008.140625, 157746.84375, 155479.4375, 144050.5, 154400.421875, 317.0
829521, 157623.53125, 119006.6640625, 157748.765625, 155479.4375, 144050.5, 154400.421875, 317.0
829531, 157619.671875, 119002.9609375, 157748.765625, 155479.4375, 144050.5, 154400.421875, 317.0
829542, 157623.53125, 119012.578125, 157748.765625, 155479.4375, 144049.140625, 154406.0, 317.0
829551, 157625.453125, 119008.875, 157748.765625, 155479.4375, 144049.140625, 154406.0, 317.0
829561, 157621.59375, 119009.609375, 157748.765625, 155471.359375, 144048.046875, 154401.03125, 317.0
829571, 157619.671875, 119000.7421875, 157748.765625, 155467.53125, 144046.6875, 154409.078125, 317.0
829581, 157621.59375, 119012.578125, 157746.84375, 155474.4375, 144045.609375, 154394.171875, 317.0
829592, 157621.59375, 119010.359375, 157748.765625, 155469.4375, 144050.5, 154401.625, 317.0
829601, 157623.53125, 119004.4453125, 157748.765625, 155476.359375, 144047.375, 154401.625, 317.0
829611, 157621.59375, 119004.4453125, 157746.84375, 155476.359375, 144047.375, 154401.625, 317.0
829621, 157619.671875, 119014.0625, 157750.703125, 155470.015625, 144055.40625, 154403.515625, 317.0
829632, 157619.671875, 119014.0625, 157748.765625, 155470.015625, 144055.40625, 154403.515625, 317.0
829642, 157625.453125, 119009.625, 157748.765625, 155470.015625, 144049.8125, 154393.578125, 317.0
829651, 157623.53125, 119008.875, 157748.765625, 155471.9375, 144045.609375, 154407.875, 317.0
829671, 157621.59375, 119012.5625, 157748.765625, 155471.9375, 144045.609375, 154407.875, 316.0
829681, 157621.59375, 119022.1953125, 157748.765625, 155476.359375, 144048.046875, 154403.515625, 316.0
829692, 157623.53125, 119004.4453125, 157748.765625, 155476.359375, 144048.046875, 154403.515625, 316.0
829701, 157623.53125, 119004.4453125, 157748.765625, 155483.84375, 144054.71875, 154396.65625, 316.0
829711, 157625.453125, 119014.796875, 157746.84375, 155483.84375, 144054.71875, 154396.65625, 316.0
829721, 157619.671875, 119008.140625, 157748.765625, 155471.9375, 144050.5, 154399.140625, 316.0
829732, 157621.59375, 119016.2734375, 157752.625, 155470.015625, 144052.265625, 154406.0, 316.0
829741, 157621.59375, 119016.2734375, 157752.625, 155469.4375, 144044.234375, 154396.65625, 316.0
829751, 157623.53125, 119005.9296875, 157748.765625, 155469.4375, 144044.234375, 154396.65625, 316.0
829761, 157623.53125, 119005.9296875, 157744.90625, 155469.4375, 144044.234375, 154396.65625, 323.0
829771, 157619.671875, 119009.625, 157748.765625, 155469.4375, 144044.234375, 154396.65625, 323.0
829781, 157623.53125, 119013.3125, 157752.625, 155464.453125, 144052.265625, 154393.578125, 323.0
829792, 157621.59375, 119013.3125, 157750.703125, 155464.453125, 144052.265625, 154393.578125, 323.0
829801, 157623.53125, 119005.9296875, 157750.703125, 155470.015625, 144045.609375, 154396.65625, 323.0
829821, 157621.59375, 119010.359375, 157750.703125, 155474.4375, 144045.609375, 154401.03125, 323.0
829831, 157621.59375, 119002.2265625, 157748.765625, 155474.4375, 144046.6875, 154406.0, 323.0
829841, 157621.59375, 119008.140625, 157750.703125, 155466.953125, 144054.71875, 154403.59375, 323.0
829851, 157623.53125, 119013.328125, 157750.703125, 155465.609375, 144048.046875, 154396.0625, 323.0
829861, 157623.53125, 119004.4453125, 157746.84375, 155475.015625, 144049.140625, 154406.59375, 327.0
829871, 157623.53125, 119011.109375, 157748.765625, 155469.4375, 144051.578125, 154404.109375, 327.0
829881, 157619.671875, 119002.2265625, 157746.84375, 155475.015625, 144044.921875, 154403.515625, 327.0
829891, 157619.671875, 119006.6640625, 157750.703125, 155467.53125, 144048.453125, 154396.0625, 327.0
829901, 157623.53125, 119004.4453125, 157748.765625, 155465.03125, 144053.640625, 154395.375, 327.0
829911, 157621.59375, 119011.84375, 157748.765625, 155469.4375, 144049.8125, 154396.0625, 327.0
829921, 157621.59375, 119009.625, 157746.84375, 155474.4375, 144048.046875, 154393.578125, 327.0
829931, 157621.59375, 119008.1328125, 157750.703125, 155467.53125, 144047.375, 154393.578125, 327.0
829941, 157623.53125, 119008.140625, 157750.703125, 155473.859375, 144045.609375, 154389.203125, 327.0
829951, 157621.59375, 119015.5390625, 157748.765625, 155474.4375, 144045.609375, 154403.515625, 327.0
829961, 157621.59375, 119008.140625, 157748.765625, 155465.03125, 144038.9375, 154396.65625, 32766.0
829971, 157621.59375, 119007.3984375, 157748.765625, 155465.03125, 144038.9375, 154396.65625, 32766.0
829981, 157621.59375, 119000.7421875, 157748.765625, 155476.359375, 144053.34375, 154402.90625, 32766.0
829991, 157621.59375, 119008.140625, 157750.703125, 155470.015625, 144050.90625, 154391.09375, 32766.0
830001, 157619.671875, 119009.625, 157746.84375, 155475.015625, 144049.8125, 154403.515625, 32766.0
830011, 157619.671875, 119013.328125, 157748.765625, 155475.015625, 144049.8125, 154403.515625, 32766.0
830021, 157621.59375, 119010.359375, 157748.765625, 155475.015625, 144049.8125, 154403.515625, 32766.0
830031, 157623.53125, 119005.9296875, 157746.84375, 155475.015625, 144049.8125, 154403.515625, 32766.0
830051, 157623.53125, 119017.0078125, 157748.765625, 155467.53125, 144042.46875, 154389.203125, 32766.0
830061, 157621.59375, 119006.6640625, 157748.765625, 155470.015625, 144043.15625, 154401.625, 316.0
830071, 157621.59375, 119012.578125, 157750.703125, 155471.9375, 144049.140625, 154398.546875, 316.0
830082, 157623.53125, 119012.578125, 157748.765625, 155471.9375, 144049.140625, 154398.546875, 316.0
830102, 157625.453125, 119003.6953125, 157750.703125, 155466.953125, 144043.15625, 154397.25, 316.0
830121, 157621.59375, 119008.140625, 157748.765625, 155465.03125, 144049.8125, 154401.03125, 316.0
830132, 157623.53125, 119010.359375, 157750.703125, 155467.53125, 144043.15625, 154403.515625, 316.0
830142, 157619.671875, 119012.578125, 157750.703125, 155473.859375, 144044.921875, 154401.03125, 316.0
830151, 157619.671875, 119012.578125, 157750.703125, 155473.859375, 144044.921875, 154401.03125, 316.0
830161, 157623.53125, 119008.875, 157750.703125, 155463.109375, 144054.03125, 154399.140625, 32766.0
830171, 157625.453125, 119009.625, 157746.84375, 155470.015625, 144051.578125, 154402.3125, 32766.0
830181, 157621.59375, 119014.796875, 157748.765625, 155462.53125, 144040.703125, 154402.21875, 32766.0
830192, 157619.671875, 119008.140625, 157750.703125, 155471.359375, 144045.609375, 154394.171875, 32766.0
830201, 157623.53125, 119011.828125, 157752.625, 155471.359375, 144045.609375, 154394.171875, 32766.0
830211, 157623.53125, 119006.6640625, 157748.765625, 155471.359375, 144045.609375, 154394.171875, 32766.0
830221, 157623.53125, 119005.1796875, 157750.703125, 155461.953125, 144052.265625, 154398.546875, 32766.0
830231, 157619.671875, 119014.0625, 157748.765625, 155466.953125, 144048.734375, 154401.625, 32766.0
830242, 157621.59375, 119009.625, 157748.765625, 155468.28125, 144050.5, 154396.65625, 32766.0
830251, 157623.53125, 119006.6640625, 157750.703125, 155475.015625, 144049.140625, 154396.0625, 32766.0
830271, 157625.453125, 119010.359375, 157748.765625, 155475.015625, 144049.140625, 154396.0625, 324.0
830281, 157621.59375, 119010.359375, 157746.84375, 155464.453125, 144049.140625, 154399.140625, 324.0
830292, 157623.53125, 119008.890625, 157754.5625, 155464.453125, 144049.140625, 154399.140625, 324.0
830301, 157623.53125, 119008.140625, 157748.765625, 155466.953125, 144050.90625, 154396.0625, 324.0
830311, 157625.453125, 119006.6640625, 157750.703125, 155466.953125, 144050.90625, 154396.0625, 324.0
830321, 157621.59375, 119011.109375, 157748.765625, 155471.9375, 144044.921875, 154386.71875, 324.0
830331, 157623.53125, 119008.140625, 157746.84375, 155460.03125, 144040.703125, 154395.453125, 324.0
830351, 157623.53125, 119005.9296875, 157748.765625, 155467.53125, 144046.6875, 154398.546875, 324.0
830361, 157619.671875, 119011.109375, 157748.765625, 155469.4375, 144053.34375, 154395.453125, 323.0
830371, 157619.671875, 119014.0625, 157750.703125, 155469.4375, 144053.34375, 154395.453125, 323.0
830381, 157621.59375, 119008.140625, 157748.765625, 155462.53125, 144052.265625, 154406.0, 323.0
830391, 157623.53125, 119005.9296875, 157748.765625, 155462.53125, 144044.921875, 154384.234375, 323.0
830401, 157623.53125, 119005.9296875, 157752.625, 155475.78125, 144043.15625, 154400.421875, 323.0
830411, 157619.671875, 119012.578125, 157744.90625, 155467.53125, 144048.453125, 154396.0625, 323.0
830421, 157619.671875, 119010.359375, 157748.765625, 155473.859375, 144040.703125, 154396.0625, 323.0
830431, 157621.59375, 119013.328125, 157746.84375, 155476.359375, 144047.375, 154403.515625, 323.0
830442, 157623.53125, 119007.40625, 157746.84375, 155466.953125, 144044.921875, 154394.765625, 323.0
830451, 157621.59375, 119011.84375, 157746.84375, 155476.359375, 144047.375, 154405.390625, 323.0
830461, 157619.671875, 119007.40625, 157754.5625, 155476.359375, 144047.375, 154405.390625, 323.0
830471, 157621.59375, 119009.625, 157750.703125, 155476.359375, 144047.375, 154405.390625, 323.0
830481, 157617.75, 119004.4453125, 157754.5625, 155467.53125, 144045.609375, 154402.90625, 317.0
830491, 157623.53125, 119008.140625, 157750.703125, 155469.4375, 144042.46875, 154410.359375, 317.0
830511, 157619.671875, 119006.6640625, 157748.765625, 155469.4375, 144042.46875, 154410.359375, 317.0
830521, 157621.59375, 119005.9296875, 157748.765625, 155469.4375, 144042.46875, 154410.359375, 317.0
830532, 157623.53125, 119002.9765625, 157744.90625, 155469.4375, 144042.46875, 154410.359375, 317.0
830542, 157617.75, 119014.0625, 157744.90625, 155461.953125, 144044.234375, 154400.421875, 317.0
830551, 157623.53125, 119011.84375, 157750.703125, 155461.953125, 144044.234375, 154400.421875, 317.0
830561, 157623.53125, 119012.578125, 157750.703125, 155464.453125, 144049.140625, 154398.546875, 312.0
830571, 157619.671875, 119005.9296875, 157750.703125, 155466.359375, 144049.140625, 154396.65625, 312.0
830581, 157621.59375, 119005.9296875, 157750.703125, 155466.359375, 144046.6875, 154393.578125, 312.0
830593, 157621.59375, 119018.4921875, 157750.703125, 155459.453125, 144047.375, 154398.546875, 312.0
830601, 157621.59375, 119018.4921875, 157750.703125, 155466.359375, 144041.78125, 154396.0625, 312.0
830611, 157621.59375, 119014.0625, 157748.765625, 155464.453125, 144043.15625, 154399.140625, 312.0
830621, 157617.75, 119006.6640625, 157748.765625, 155469.4375, 144042.46875, 154396.0625, 312.0
830631, 157619.671875, 119009.609375, 157750.703125, 155462.53125, 144038.9375, 154407.875, 312.0
830643, 157625.453125, 119008.140625, 157748.765625, 155471.9375, 144045.609375, 154391.6875, 312.0
830651, 157625.453125, 119008.140625, 157748.765625, 155471.9375, 144045.609375, 154391.6875, 312.0
830661, 157619.671875, 119011.84375, 157750.703125, 155473.28125, 144042.46875, 154398.546875, 320.0
830671, 157623.53125, 119008.140625, 157750.703125, 155460.03125, 144046.6875, 154404.109375, 320.0
830682, 157619.671875, 119011.109375, 157746.84375, 155460.03125, 144052.265625, 154394.765625, 320.0
830692, 157621.59375, 119011.84375, 157746.84375, 155464.453125, 144047.375, 154401.03125, 320.0
830701, 157623.53125, 119011.84375, 157750.703125, 155460.03125, 144049.8125, 154390.484375, 320.0
830711, 157623.53125, 119005.9296875, 157748.765625, 155460.03125, 144049.8125, 154390.484375, 320.0
830721, 157623.53125, 119011.84375, 157748.765625, 155466.359375, 144044.234375, 154401.03125, 320.0
830732, 157621.59375, 119011.09375, 157748.765625, 155464.453125, 144049.140625, 154392.28125, 320.0
830742, 157627.375, 119005.9296875, 157746.84375, 155466.953125, 144037.5625, 154402.90625, 320.0
830761, 157623.53125, 119011.09375, 157750.703125, 155463.875, 144037.5625, 154397.34375, 322.0
830771, 157619.671875, 119010.359375, 157750.703125, 155463.875, 144037.5625, 154397.34375, 322.0
830781, 157619.671875, 119008.140625, 157746.84375, 155463.875, 144044.921875, 154389.796875, 322.0
830791, 157627.375, 119012.578125, 157750.703125, 155463.875, 144044.921875, 154389.796875, 322.0
830801, 157621.59375, 119005.9296875, 157752.625, 155457.546875, 144040.015625, 154401.03125, 322.0
830811, 157627.375, 119010.359375, 157748.765625, 155464.453125, 144048.046875, 154396.0625, 322.0
830821, 157619.671875, 119014.0625, 157752.625, 155471.359375, 144043.546875, 154403.515625, 322.0
830833, 157619.671875, 119008.140625, 157748.765625, 155460.03125, 144054.03125, 154396.65625, 322.0
830843, 157625.453125, 119007.40625, 157748.765625, 155469.4375, 144043.15625, 154394.859375, 322.0
830851, 157623.53125, 119002.9609375, 157748.765625, 155471.9375, 144044.921875, 154403.515625, 322.0
830861, 157619.671875, 119007.40625, 157746.84375, 155464.453125, 144043.15625, 154396.0625, 32766.0
830871, 157619.671875, 119005.9296875, 157750.703125, 155457.546875, 144049.140625, 154387.3125, 32766.0
830882, 157625.453125, 119007.3984375, 157750.703125, 155463.875, 144046.6875, 154401.03125, 32766.0
830892, 157623.53125, 119001.4921875, 157750.703125, 155470.78125, 144040.703125, 154396.0625, 32766.0
830911, 157621.59375, 119014.0625, 157750.703125, 155461.953125, 144042.46875, 154393.578125, 32766.0
830921, 157623.53125, 119003.7109375, 157748.765625, 155461.953125, 144042.46875, 154393.578125, 32766.0
830931, 157623.53125, 119011.84375, 157748.765625, 155466.953125, 144046.6875, 154391.6875, 32766.0
830942, 157625.453125, 119006.6640625, 157746.84375, 155466.953125, 144036.484375, 154390.484375, 32766.0
830951, 157623.53125, 119010.359375, 157746.84375, 155459.453125, 144045.609375, 154388.609375, 32766.0
830971, 157621.59375, 119003.7109375, 157748.765625, 155459.453125, 144045.609375, 154388.609375, 322.0
830982, 157623.53125, 119009.625, 157748.765625, 155465.78125, 144049.8125, 154401.625, 322.0
830992, 157625.453125, 119010.359375, 157750.703125, 155466.953125, 144052.265625, 154394.171875, 322.0
831011, 157621.59375, 119008.875, 157746.84375, 155461.953125, 144043.828125, 154397.25, 322.0
831021, 157623.53125, 119006.671875, 157746.84375, 155461.953125, 144043.828125, 154397.25, 322.0
831032, 157623.53125, 119005.9296875, 157746.84375, 155461.953125, 144043.828125, 154397.25, 322.0
831043, 157629.296875, 119005.1796875, 157752.625, 155459.453125, 144048.046875, 154397.9375, 322.0
831051, 157629.296875, 119005.1796875, 157752.625, 155471.9375, 144040.015625, 154389.203125, 322.0
831061, 157621.59375, 119011.84375, 157746.84375, 155471.9375, 144040.015625, 154389.203125, 320.0
831072, 157623.53125, 119008.140625, 157746.84375, 155452.546875, 144047.375, 154389.203125, 320.0
831082, 157621.59375, 119001.4921875, 157748.765625, 155464.453125, 144046.0, 154384.828125, 320.0
831093, 157621.59375, 119007.40625, 157752.625, 155466.953125, 144048.453125, 154393.578125, 320.0
831101, 157621.59375, 119007.40625, 157752.625, 155468.28125, 144037.5625, 154403.515625, 320.0
831111, 157625.453125, 119008.140625, 157748.765625, 155464.453125, 144047.375, 154401.03125, 320.0
831121, 157619.671875, 119012.578125, 157746.84375, 155452.546875, 144038.25, 154391.6875, 320.0
831132, 157623.53125, 119010.359375, 157752.625, 155454.46875, 144040.015625, 154399.140625, 320.0
831141, 157621.59375, 119006.6640625, 157748.765625, 155461.953125, 144048.453125, 154401.03125, 320.0
831151, 157621.59375, 119010.359375, 157750.703125, 155459.453125, 144043.15625, 154399.140625, 320.0
831161, 157623.53125, 119011.84375, 157746.84375, 155461.953125, 144040.015625, 154391.6875, 320.0
831171, 157621.59375, 119007.40625, 157752.625, 155460.03125, 144040.015625, 154399.140625, 320.0
831182, 157621.59375, 119005.1796875, 157750.703125, 155456.953125, 144046.6875, 154397.25, 320.0
831191, 157623.53125, 119011.84375, 157748.765625, 155454.46875, 144047.375, 154391.09375, 320.0
831201, 157623.53125, 119005.1875, 157750.703125, 155454.46875, 144047.375, 154391.09375, 320.0
831211, 157619.671875, 119017.0078125, 157748.765625, 155454.46875, 144047.375, 154391.09375, 320.0
831221, 157621.59375, 119006.6640625, 157746.84375, 155454.46875, 144047.375, 154391.09375, 320.0
831232, 157623.53125, 119002.2265625, 157748.765625, 155454.46875, 144047.375, 154391.09375, 320.0
831242, 157623.53125, 119008.140625, 157746.84375, 155457.546875, 144042.46875, 154396.0625, 320.0
831251, 157621.59375, 119003.7109375, 157750.703125, 155457.546875, 144042.46875, 154396.0625, 320.0
831261, 157621.59375, 119011.09375, 157746.84375, 155457.546875, 144042.46875, 154396.0625, 320.0
831271, 157621.59375, 119008.875, 157748.765625, 155459.453125, 144039.328125, 154399.140625, 320.0
831281, 157621.59375, 119006.6640625, 157746.84375, 155462.53125, 144044.234375, 154405.390625, 316.0
831291, 157625.453125, 119006.671875, 157750.703125, 155468.28125, 144050.90625, 154391.6875, 316.0
831301, 157623.53125, 119004.4453125, 157748.765625, 155465.03125, 144043.15625, 154398.546875, 316.0
831311, 157621.59375, 119003.7109375, 157748.765625, 155461.375, 144040.015625, 154393.578125, 316.0
831321, 157623.53125, 119003.7109375, 157746.84375, 155459.453125, 144041.78125, 154396.65625, 316.0
831331, 157621.59375, 119014.796875, 157748.765625, 155461.953125, 144044.234375, 154405.390625, 316.0
831341, 157627.375, 119002.2265625, 157752.625, 155462.53125, 144041.78125, 154388.609375, 316.0
831351, 157621.59375, 119002.9609375, 157748.765625, 155462.53125, 144041.78125, 154388.609375, 316.0
831361, 157619.671875, 119002.2265625, 157748.765625, 155456.375, 144043.15625, 154400.421875, 316.0
831371, 157621.59375, 119002.2265625, 157748.765625, 155460.03125, 144037.5625, 154397.25, 316.0
831382, 157623.53125, 119012.578125, 157748.765625, 155466.953125, 144038.9375, 154398.546875, 316.0
831392, 157623.53125, 119005.1875, 157748.765625, 155466.953125, 144038.9375, 154398.546875, 316.0
831411, 157621.59375, 118997.796875, 157748.765625, 155466.953125, 144038.9375, 154398.546875, 316.0
831421, 157623.53125, 119008.140625, 157744.90625, 155464.453125, 144042.0625, 154394.171875, 319.0
831431, 157623.53125, 119010.359375, 157746.84375, 155464.453125, 144042.0625, 154394.171875, 319.0
831441, 157621.59375, 119004.4453125, 157750.703125, 155458.875, 144041.78125, 154401.03125, 319.0
831461, 157623.53125, 119010.359375, 157750.703125, 155458.875, 144041.78125, 154401.03125, 320.0
831471, 157621.59375, 119013.328125, 157746.84375, 155458.875, 144041.78125, 154401.03125, 320.0
831482, 157625.453125, 119002.2265625, 157750.703125, 155450.046875, 144046.0, 154402.90625, 320.0
831493, 157623.53125, 119000.0078125, 157748.765625, 155450.046875, 144046.0, 154402.90625, 320.0
831501, 157623.53125, 119000.0078125, 157748.765625, 155456.953125, 144041.78125, 154393.578125, 320.0
831511, 157625.453125, 119005.1875, 157744.90625, 155456.953125, 144041.78125, 154393.578125, 320.0
831533, 157623.53125, 119003.7109375, 157750.703125, 155459.453125, 144036.484375, 154397.9375, 320.0
831544, 157621.59375, 119002.2265625, 157748.765625, 155456.375, 144046.6875, 154386.125, 320.0
831551, 157621.59375, 119002.2265625, 157748.765625, 155456.375, 144046.6875, 154386.125, 320.0
831561, 157621.59375, 119002.2265625, 157748.765625, 155464.453125, 144039.328125, 154396.0625, 317.0
831572, 157623.53125, 119001.4921875, 157746.84375, 155461.953125, 144042.46875, 154391.6875, 317.0
831581, 157621.59375, 119004.4453125, 157748.765625, 155464.453125, 144040.703125, 154399.140625, 317.0
831591, 157621.59375, 119008.140625, 157752.625, 155461.375, 144038.25, 154387.3125, 317.0
831601, 157617.75, 119002.2265625, 157750.703125, 155463.875, 144042.46875, 154391.6875, 317.0
831611, 157623.53125, 119005.1875, 157750.703125, 155461.375, 144042.46875, 154384.234375, 317.0
831621, 157621.59375, 119007.40625, 157750.703125, 155459.453125, 144040.015625, 154390.484375, 317.0
831631, 157619.671875, 119006.6640625, 157746.84375, 155456.953125, 144041.390625, 154393.578125, 317.0
831643, 157627.375, 119004.4453125, 157750.703125, 155464.453125, 144044.921875, 154399.140625, 317.0
831651, 157621.59375, 119000.7578125, 157744.90625, 155456.953125, 144031.984375, 154395.453125, 317.0
831661, 157619.671875, 119005.9296875, 157748.765625, 155460.03125, 144042.46875, 154399.140625, 317.0
831671, 157621.59375, 119003.7109375, 157750.703125, 155460.796875, 144044.234375, 154401.03125, 317.0
831681, 157627.375, 119000.0078125, 157746.84375, 155459.453125, 144042.46875, 154396.0625, 32766.0
831692, 157621.59375, 119008.140625, 157750.703125, 155460.03125, 144044.921875, 154382.953125, 32766.0
831711, 157623.53125, 119003.7109375, 157748.765625, 155457.546875, 144041.78125, 154396.0625, 32766.0
831721, 157621.59375, 119004.4453125, 157752.625, 155457.546875, 144041.78125, 154396.0625, 32766.0
831731, 157621.59375, 119002.2265625, 157746.84375, 155457.546875, 144041.78125, 154396.0625, 32766.0
831742, 157627.375, 119007.3984375, 157750.703125, 155460.796875, 144040.703125, 154397.25, 32766.0
831751, 157623.53125, 119001.4921875, 157750.703125, 155460.796875, 144040.703125, 154397.25, 32766.0
831761, 157621.59375, 119002.9609375, 157750.703125, 155463.875, 144038.25, 154387.921875, 32766.0
831772, 157617.75, 118997.796875, 157748.765625, 155460.03125, 144038.9375, 154401.03125, 32766.0
831782, 157623.53125, 119005.1796875, 157746.84375, 155461.953125, 144040.703125, 154397.9375, 326.0
831791, 157625.453125, 118997.046875, 157750.703125, 155461.953125, 144040.703125, 154397.9375, 326.0
831801, 157623.53125, 119004.4453125, 157746.84375, 155461.953125, 144040.703125, 154397.9375, 326.0
831811, 157623.53125, 119010.359375, 157748.765625, 155461.953125, 144040.703125, 154397.9375, 326.0
831821, 157621.59375, 119005.9296875, 157746.84375, 155458.875, 144040.015625, 154401.03125, 326.0
