timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw, laserFront
189309, 157575.4375, 119161.0, 157689.0, 156363.34375, 144997.546875, 155087.171875, 1.4687764644622803, 298.0
189329, 157571.59375, 119156.5703125, 157689.0, 156363.921875, 144996.453125, 155099.0, 1.4701117277145386, 298.0
189349, 157575.4375, 119163.21875, 157689.0, 156357.78125, 145003.140625, 155100.875, 1.4725109338760376, 298.0
189369, 157567.75, 119153.6015625, 157690.921875, 156360.84375, 144995.09375, 155096.515625, 1.474115252494812, 301.0
189389, 157569.671875, 119155.8203125, 157692.859375, 156360.265625, 144998.234375, 155102.171875, 1.4746521711349487, 301.0
189409, 157575.4375, 119153.6015625, 157690.921875, 156356.421875, 145000.6875, 155105.25, 1.4757566452026367, 301.0
189429, 157571.59375, 119153.6015625, 157689.0, 156363.34375, 144991.5625, 155103.359375, 1.4789361953735352, 301.0
189449, 157573.515625, 119156.5703125, 157689.0, 156363.34375, 145000.6875, 155108.328125, 1.4799306392669678, 301.0
189471, 157571.59375, 119155.8203125, 157690.921875, 156368.328125, 145009.8125, 155100.875, 1.4822158813476562, 305.0
189489, 157573.515625, 119161.0, 157690.921875, 156361.421875, 145003.140625, 155091.546875, 1.4804702997207642, 305.0
189509, 157575.4375, 119152.1328125, 157689.0, 156370.265625, 145001.78125, 155091.546875, 1.4827812910079956, 305.0
189529, 157573.515625, 119158.0390625, 157690.921875, 156370.265625, 145007.359375, 155103.359375, 1.483284592628479, 305.0
189549, 157573.515625, 119152.1328125, 157690.921875, 156370.265625, 145000.0, 155097.796875, 1.4851527214050293, 305.0
189570, 157569.671875, 119158.0546875, 157687.078125, 156363.921875, 144998.234375, 155097.109375, 1.4865940809249878, 303.0
189589, 157569.671875, 119147.6875, 157687.078125, 156370.828125, 144992.234375, 155119.5625, 1.4894098043441772, 303.0
189609, 157575.4375, 119157.3046875, 157689.0, 156365.84375, 145005.59375, 155105.84375, 1.4900269508361816, 303.0
189629, 157571.59375, 119152.8671875, 157690.921875, 156365.84375, 145009.8125, 155102.765625, 1.491984486579895, 303.0
189649, 157575.4375, 119156.5703125, 157689.0, 156366.984375, 145003.140625, 155103.953125, 1.4941902160644531, 303.0
189669, 157569.671875, 119152.8671875, 157689.0, 156363.921875, 145002.453125, 155103.359375, 1.4955437183380127, 303.0
189689, 157573.515625, 119155.0859375, 157690.921875, 156370.828125, 145000.6875, 155100.875, 1.4991902112960815, 303.0
189709, 157571.59375, 119155.8203125, 157690.921875, 156368.90625, 144998.234375, 155108.328125, 1.4995660781860352, 303.0
189729, 157573.515625, 119157.3046875, 157689.0, 156373.90625, 145005.59375, 155107.734375, 1.5022220611572266, 303.0
189749, 157573.515625, 119154.3515625, 157690.921875, 156374.671875, 145006.265625, 155102.765625, 1.5031367540359497, 303.0
189769, 157573.515625, 119150.6484375, 157689.0, 156370.265625, 145001.359375, 155108.328125, 1.5057889223098755, 305.0
189789, 157573.515625, 119155.0859375, 157689.0, 156370.265625, 145003.140625, 155115.78125, 1.5084583759307861, 305.0
189809, 157571.59375, 119152.8671875, 157690.921875, 156373.328125, 145006.6875, 155105.84375, 1.5089154243469238, 305.0
189829, 157573.515625, 119161.0, 157690.921875, 156361.984375, 145005.59375, 155117.671875, 1.5117648839950562, 305.0
189849, 157573.515625, 119150.6484375, 157692.859375, 156377.75, 145004.90625, 155111.515625, 1.515258550643921, 305.0
189869, 157569.671875, 119160.2578125, 157692.859375, 156375.25, 145008.046875, 155108.328125, 1.5146559476852417, 301.0
189889, 157575.4375, 119157.3046875, 157689.0, 156368.328125, 145009.140625, 155108.328125, 1.516252040863037, 301.0
189909, 157571.59375, 119152.8671875, 157692.859375, 156373.90625, 144998.90625, 155106.4375, 1.517754077911377, 301.0
189931, 157573.515625, 119158.7890625, 157690.921875, 156369.484375, 145000.6875, 155115.1875, 1.5182311534881592, 301.0
189949, 157573.515625, 119155.0859375, 157687.078125, 156384.09375, 145011.59375, 155108.328125, 1.5198535919189453, 301.0
189972, 157573.515625, 119155.0859375, 157689.0, 156375.25, 145000.0, 155108.328125, 1.5233964920043945, 306.0
189989, 157573.515625, 119152.8671875, 157690.921875, 156373.90625, 145003.140625, 155103.953125, 1.5241153240203857, 306.0
190009, 157569.671875, 119152.8671875, 157689.0, 156375.828125, 144997.546875, 155107.734375, 1.527146816253662, 306.0
190029, 157571.59375, 119158.0390625, 157690.921875, 156372.75, 145012.953125, 155112.703125, 1.5294841527938843, 306.0
190049, 157569.671875, 119154.3515625, 157687.078125, 156373.328125, 145005.59375, 155115.78125, 1.5330313444137573, 306.0
190069, 157573.515625, 119157.3046875, 157690.921875, 156380.828125, 144996.453125, 155110.8125, 1.532299280166626, 302.0
190089, 157571.59375, 119149.90625, 157689.0, 156370.828125, 145003.140625, 155105.84375, 1.5336190462112427, 302.0
190109, 157571.59375, 119150.6484375, 157690.921875, 156379.671875, 145006.0, 155107.734375, 1.5346282720565796, 302.0
190129, 157571.59375, 119162.484375, 157689.0, 156376.96875, 144994.0, 155117.671875, 1.5354827642440796, 302.0
190149, 157575.4375, 119148.4375, 157689.0, 156383.3125, 145009.140625, 155108.921875, 1.5380550622940063, 302.0
190169, 157573.515625, 119158.0546875, 157692.859375, 156375.828125, 144998.234375, 155116.984375, 1.5393774509429932, 307.0
190189, 157573.515625, 119151.3828125, 157692.859375, 156373.90625, 145005.59375, 155103.359375, 1.540266513824463, 307.0
190209, 157571.59375, 119153.6171875, 157694.78125, 156375.828125, 145000.0, 155107.734375, 1.5431854724884033, 307.0
190229, 157569.671875, 119158.7890625, 157689.0, 156373.90625, 145012.265625, 155113.890625, 1.544254183769226, 307.0
190249, 157573.515625, 119158.7890625, 157692.859375, 156378.328125, 145007.359375, 155108.921875, 1.546910047531128, 307.0
190269, 157571.59375, 119145.484375, 157690.921875, 156381.390625, 144998.234375, 155117.671875, 1.5487134456634521, 307.0
190289, 157569.671875, 119158.7890625, 157690.921875, 156378.890625, 145004.234375, 155119.5625, 1.5499674081802368, 307.0
190309, 157569.671875, 119158.0546875, 157689.0, 156380.25, 145000.6875, 155107.734375, 1.5505839586257935, 307.0
190329, 157571.59375, 119152.8671875, 157692.859375, 156373.90625, 145011.59375, 155115.78125, 1.5526148080825806, 307.0
190349, 157575.4375, 119147.703125, 157689.0, 156381.390625, 145011.59375, 155111.40625, 1.5536842346191406, 307.0
190369, 157571.59375, 119155.0859375, 157690.921875, 156376.40625, 144998.234375, 155112.109375, 1.555698037147522, 298.0
190389, 157573.515625, 119152.8671875, 157689.0, 156373.90625, 145008.046875, 155115.1875, 1.5581713914871216, 298.0
190409, 157577.359375, 119155.0859375, 157689.0, 156376.40625, 145000.6875, 155098.390625, 1.5600504875183105, 298.0
190429, 157569.671875, 119155.0859375, 157689.0, 156390.234375, 145007.359375, 155112.703125, 1.5595381259918213, 298.0
190449, 157575.4375, 119158.0390625, 157689.0, 156380.828125, 144998.234375, 155106.4375, 1.562174916267395, 298.0
190471, 157569.671875, 119158.7890625, 157692.859375, 156378.890625, 145004.90625, 155103.359375, 1.5626591444015503, 306.0
190489, 157575.4375, 119148.4375, 157689.0, 156375.828125, 144998.90625, 155112.109375, 1.5636224746704102, 306.0
190509, 157573.515625, 119156.5703125, 157689.0, 156381.390625, 145003.140625, 155115.78125, 1.5644272565841675, 306.0
190529, 157573.515625, 119152.1171875, 157687.078125, 156388.3125, 145000.6875, 155104.5625, 1.5660533905029297, 306.0
190549, 157573.515625, 119162.484375, 157689.0, 156375.828125, 145007.359375, 155106.4375, 1.5668621063232422, 306.0
190570, 157571.59375, 119157.3046875, 157690.921875, 156376.40625, 145000.6875, 155105.84375, 1.5677648782730103, 305.0
190589, 157575.4375, 119150.6484375, 157690.921875, 156385.8125, 145012.265625, 155106.4375, 1.5665756464004517, 305.0
190609, 157571.59375, 119157.3046875, 157692.859375, 156376.40625, 144998.234375, 155112.109375, 1.5681864023208618, 305.0
190630, 157571.59375, 119158.0390625, 157690.921875, 156376.40625, 145005.59375, 155120.75, 1.5695151090621948, 305.0
190649, 157567.75, 119159.5234375, 157689.0, 156388.3125, 145000.6875, 155113.296875, 1.5712529420852661, 305.0
190670, 157569.671875, 119160.265625, 157690.921875, 156385.234375, 144998.234375, 155120.75, 1.5739978551864624, 32766.0
190689, 157575.4375, 119159.5234375, 157689.0, 156383.3125, 145003.140625, 155107.734375, 1.5755589008331299, 32766.0
190709, 157571.59375, 119156.5703125, 157689.0, 156380.828125, 145002.453125, 155112.703125, 1.5778752565383911, 32766.0
190729, 157571.59375, 119156.5703125, 157690.921875, 156383.890625, 145000.0, 155122.640625, 1.57918381690979, 32766.0
190749, 157571.59375, 119161.734375, 157692.859375, 156379.46875, 145007.359375, 155105.84375, 1.5810712575912476, 32766.0
190769, 157571.59375, 119161.734375, 157690.921875, 156386.390625, 145000.0, 155113.296875, 1.580446481704712, 299.0
190789, 157571.59375, 119155.0859375, 157692.859375, 156385.234375, 145007.359375, 155108.328125, 1.5830607414245605, 299.0
190809, 157571.59375, 119158.0390625, 157690.921875, 156386.390625, 145000.6875, 155118.265625, 1.5859590768814087, 299.0
190829, 157571.59375, 119155.0859375, 157690.921875, 156390.8125, 145002.71875, 155113.890625, 1.587277889251709, 299.0
190849, 157571.59375, 119155.0859375, 157692.859375, 156381.390625, 145000.6875, 155103.359375, 1.5877127647399902, 299.0
190870, 157573.515625, 119154.3515625, 157690.921875, 156388.3125, 145004.90625, 155115.78125, 1.5885947942733765, 308.0
190889, 157573.515625, 119158.7890625, 157690.921875, 156385.8125, 145006.6875, 155118.265625, 1.588212251663208, 308.0
190909, 157571.59375, 119162.484375, 157689.0, 156374.484375, 145003.140625, 155114.59375, 1.589565396308899, 308.0
190929, 157573.515625, 119159.5234375, 157689.0, 156388.890625, 144991.5625, 155120.75, 1.5908913612365723, 308.0
190949, 157569.671875, 119155.0859375, 157689.0, 156376.40625, 145005.59375, 155110.8125, 1.5910195112228394, 308.0
190970, 157571.59375, 119158.7890625, 157689.0, 156395.234375, 145001.78125, 155112.109375, 1.5932804346084595, 307.0
190989, 157573.515625, 119157.3046875, 157692.859375, 156388.890625, 145005.59375, 155113.296875, 1.5945563316345215, 307.0
191009, 157571.59375, 119166.171875, 157689.0, 156383.3125, 144998.90625, 155123.9375, 1.596268892288208, 307.0
191030, 157573.515625, 119159.5234375, 157687.078125, 156392.734375, 145000.0, 155103.953125, 1.5961214303970337, 307.0
191049, 157573.515625, 119159.5234375, 157692.859375, 156386.390625, 145004.234375, 155115.1875, 1.5968159437179565, 307.0
191069, 157573.515625, 119162.46875, 157690.921875, 156383.890625, 144999.328125, 155110.21875, 1.5983999967575073, 295.0
191089, 157569.671875, 119155.8203125, 157692.859375, 156383.890625, 145004.90625, 155117.671875, 1.5988357067108154, 295.0
191109, 157571.59375, 119155.8203125, 157689.0, 156390.8125, 145006.6875, 155120.15625, 1.599602222442627, 295.0
191130, 157573.515625, 119152.8671875, 157689.0, 156386.390625, 145000.6875, 155115.1875, 1.6002614498138428, 295.0
191149, 157571.59375, 119161.734375, 157690.921875, 156387.734375, 145006.6875, 155117.671875, 1.6026134490966797, 295.0
191170, 157573.515625, 119161.734375, 157690.921875, 156379.46875, 144993.328125, 155113.296875, 1.6034908294677734, 304.0
191189, 157575.4375, 119159.5234375, 157689.0, 156385.8125, 144997.546875, 155105.84375, 1.6047518253326416, 304.0
191210, 157571.59375, 119156.5703125, 157689.0, 156383.3125, 144994.421875, 155112.703125, 1.6060972213745117, 304.0
191231, 157571.59375, 119164.703125, 157687.078125, 156383.890625, 145007.359375, 155112.015625, 1.6084871292114258, 304.0
191249, 157571.59375, 119161.0, 157690.921875, 156386.390625, 145001.78125, 155122.640625, 1.610447883605957, 304.0
191269, 157571.59375, 119158.0390625, 157689.0, 156376.40625, 145004.90625, 155107.734375, 1.6114739179611206, 32766.0
191289, 157569.671875, 119155.8203125, 157694.78125, 156392.734375, 144998.234375, 155115.78125, 1.6134836673736572, 32766.0
191309, 157573.515625, 119153.6015625, 157690.921875, 156388.3125, 145004.234375, 155114.0, 1.614316701889038, 32766.0
191329, 157571.59375, 119163.21875, 157689.0, 156378.890625, 144995.78125, 155108.921875, 1.6157805919647217, 32766.0
191349, 157573.515625, 119152.8671875, 157690.921875, 156381.390625, 144995.09375, 155103.359375, 1.6165684461593628, 32766.0
191370, 157571.59375, 119157.3046875, 157690.921875, 156373.328125, 144995.09375, 155105.84375, 1.616504430770874, 32766.0
191389, 157571.59375, 119164.703125, 157687.078125, 156390.8125, 144998.90625, 155118.859375, 1.6183182001113892, 32766.0
191409, 157575.4375, 119162.484375, 157689.0, 156388.3125, 145000.0, 155117.078125, 1.6195656061172485, 32766.0
191429, 157571.59375, 119159.5234375, 157690.921875, 156378.328125, 144995.09375, 155112.703125, 1.6205620765686035, 32766.0
191449, 157573.515625, 119162.484375, 157689.0, 156388.3125, 145000.0, 155111.40625, 1.621705412864685, 32766.0
191471, 157575.4375, 119154.3359375, 157690.921875, 156380.828125, 145001.78125, 155105.84375, 1.6241742372512817, 32766.0
191489, 157571.59375, 119161.0, 157692.859375, 156383.3125, 145000.0, 155106.4375, 1.6274068355560303, 32766.0
191509, 157569.671875, 119163.953125, 157692.859375, 156380.828125, 144995.09375, 155108.921875, 1.6280637979507446, 32766.0
191530, 157573.515625, 119161.0, 157690.921875, 156387.734375, 145002.875, 155111.40625, 1.6302000284194946, 32766.0
191549, 157571.59375, 119163.21875, 157689.0, 156390.234375, 144992.65625, 155112.703125, 1.6307330131530762, 32766.0
191569, 157575.4375, 119155.8359375, 157689.0, 156385.8125, 145001.78125, 155115.78125, 1.6322593688964844, 301.0
191589, 157573.515625, 119161.0, 157687.078125, 156392.734375, 144990.203125, 155115.1875, 1.6330538988113403, 301.0
191609, 157575.4375, 119164.703125, 157689.0, 156390.8125, 144995.78125, 155110.8125, 1.636223316192627, 301.0
191629, 157571.59375, 119157.3046875, 157692.859375, 156383.3125, 144998.640625, 155105.84375, 1.6367052793502808, 301.0
191649, 157571.59375, 119161.0, 157690.921875, 156385.8125, 145000.6875, 155116.375, 1.6389110088348389, 301.0
191671, 157569.671875, 119159.5234375, 157690.921875, 156388.3125, 145004.234375, 155115.1875, 1.6383190155029297, 302.0
191689, 157569.671875, 119155.0859375, 157689.0, 156383.3125, 144995.78125, 155114.59375, 1.6392934322357178, 302.0
191709, 157569.671875, 119155.0859375, 157692.859375, 156383.890625, 144999.328125, 155112.703125, 1.6420135498046875, 302.0
191729, 157573.515625, 119161.734375, 157689.0, 156390.8125, 144999.328125, 155110.8125, 1.6422064304351807, 302.0
191749, 157571.59375, 119162.484375, 157689.0, 156383.3125, 145003.140625, 155122.640625, 1.6456040143966675, 302.0
191769, 157571.59375, 119159.5234375, 157694.78125, 156387.734375, 145000.6875, 155113.890625, 1.6449953317642212, 302.0
191789, 157573.515625, 119158.7890625, 157694.78125, 156381.390625, 145002.453125, 155099.0, 1.6463268995285034, 302.0
191809, 157571.59375, 119148.4375, 157690.921875, 156372.546875, 144997.546875, 155107.734375, 1.6470003128051758, 302.0
191829, 157573.515625, 119155.0859375, 157689.0, 156385.234375, 144999.328125, 155107.734375, 1.6479465961456299, 302.0
191849, 157571.59375, 119155.8203125, 157690.921875, 156386.390625, 144996.453125, 155118.265625, 1.6488105058670044, 302.0
191870, 157573.515625, 119159.5234375, 157692.859375, 156386.390625, 144997.546875, 155111.40625, 1.649888515472412, 304.0
191889, 157575.4375, 119161.75, 157689.0, 156376.40625, 145000.6875, 155117.671875, 1.65155029296875, 304.0
191909, 157573.515625, 119157.3046875, 157692.859375, 156386.390625, 144993.328125, 155113.296875, 1.6555719375610352, 304.0
191929, 157569.671875, 119155.0859375, 157689.0, 156386.390625, 145000.0, 155108.328125, 1.6574974060058594, 304.0
191949, 157573.515625, 119158.0390625, 157685.140625, 156388.3125, 144991.96875, 155117.671875, 1.662380576133728, 304.0
191970, 157575.4375, 119158.7890625, 157690.921875, 156378.328125, 144995.09375, 155119.5625, 1.663145661354065, 305.0
191989, 157573.515625, 119166.921875, 157690.921875, 156386.390625, 144997.546875, 155116.484375, 1.6654361486434937, 305.0
192009, 157573.515625, 119155.8203125, 157689.0, 156378.328125, 145008.453125, 155110.8125, 1.6654415130615234, 305.0
192029, 157569.671875, 119159.5234375, 157690.921875, 156388.890625, 144992.65625, 155115.1875, 1.6656277179718018, 305.0
192049, 157569.671875, 119155.8203125, 157690.921875, 156381.390625, 145000.0, 155108.328125, 1.6681568622589111, 305.0
192070, 157571.59375, 119156.5703125, 157690.921875, 156379.46875, 144995.09375, 155107.734375, 1.668355941772461, 306.0
192089, 157571.59375, 119155.8203125, 157690.921875, 156388.3125, 145001.78125, 155110.8125, 1.6705036163330078, 306.0
192109, 157571.59375, 119158.7890625, 157690.921875, 156381.390625, 144990.875, 155115.1875, 1.6716216802597046, 306.0
192130, 157573.515625, 119159.5234375, 157689.0, 156374.484375, 144988.421875, 155112.109375, 1.6747938394546509, 306.0
192149, 157575.4375, 119155.8203125, 157687.078125, 156393.3125, 144996.875, 155103.953125, 1.6775978803634644, 306.0
192170, 157573.515625, 119159.5234375, 157692.859375, 156383.890625, 145004.90625, 155113.296875, 1.678534984588623, 306.0
192189, 157575.4375, 119157.3046875, 157692.859375, 156385.234375, 144995.78125, 155117.078125, 1.6792300939559937, 306.0
192210, 157577.359375, 119152.8671875, 157690.921875, 156383.890625, 144993.75, 155112.703125, 1.6814950704574585, 306.0
192230, 157573.515625, 119160.2578125, 157687.078125, 156383.890625, 144994.421875, 155110.8125, 1.6814427375793457, 306.0
