timeTick, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, yaw
41779, 157687.078125, 118384.234375, 157810.546875, 155325.515625, 143340.0, 153917.65625, -0.3243893086910248
41799, 157687.078125, 118383.4921875, 157808.609375, 155318.609375, 143330.203125, 153925.78125, -0.3243893086910248
41819, 157683.21875, 118384.234375, 157808.609375, 155325.515625, 143331.96875, 153918.265625, -0.32659801840782166
41839, 157685.140625, 118391.609375, 157812.46875, 155314.78125, 143330.890625, 153917.046875, -0.3275432586669922
41859, 157685.140625, 118390.875, 157806.671875, 155327.4375, 143331.578125, 153917.046875, -0.3304177224636078
41879, 157685.140625, 118389.3984375, 157810.546875, 155328.59375, 143328.453125, 153928.265625, -0.3298394978046417
41899, 157685.140625, 118396.0390625, 157812.46875, 155319.1875, 143335.796875, 153924.5, -0.32909321784973145
41919, 157687.078125, 118386.4453125, 157810.546875, 155323.03125, 143328.453125, 153923.90625, -0.3294551968574524
41939, 157687.078125, 118384.96875, 157812.46875, 155326.109375, 143337.546875, 153917.65625, -0.3304964005947113
41959, 157685.140625, 118387.1875, 157810.546875, 155321.109375, 143330.890625, 153914.5625, -0.32964828610420227
41979, 157685.140625, 118393.0859375, 157810.546875, 155323.03125, 143332.65625, 153915.171875, -0.32983338832855225
41999, 157687.078125, 118393.0859375, 157808.609375, 155321.109375, 143328.453125, 153926.984375, -0.3304174542427063
42019, 157687.078125, 118393.8203125, 157806.671875, 155328.015625, 143330.890625, 153912.6875, -0.3311340808868408
42039, 157687.078125, 118392.3515625, 157812.46875, 155325.515625, 143331.96875, 153913.890625, -0.3304954767227173
42059, 157685.140625, 118387.1796875, 157808.609375, 155324.1875, 143327.75, 153918.265625, -0.3286062777042389
42079, 157683.21875, 118390.875, 157812.46875, 155334.921875, 143336.859375, 153927.59375, -0.32825666666030884
42099, 157685.140625, 118387.1796875, 157810.546875, 155323.609375, 143330.890625, 153922.625, -0.32613030076026917
42119, 157683.21875, 118389.3984375, 157808.609375, 155332.4375, 143328.453125, 153931.34375, -0.3261144161224365
42139, 157685.140625, 118390.875, 157808.609375, 155328.59375, 143335.109375, 153917.65625, -0.3274751603603363
42159, 157685.140625, 118388.65625, 157810.546875, 155328.015625, 143338.234375, 153908.921875, -0.32787975668907166
42179, 157681.296875, 118385.7109375, 157806.671875, 155328.59375, 143321.09375, 153922.015625, -0.32919567823410034
42199, 157687.078125, 118388.65625, 157810.546875, 155334.34375, 143334.40625, 153912.078125, -0.3293234407901764
42219, 157683.21875, 118393.8203125, 157812.46875, 155323.03125, 143335.109375, 153912.6875, -0.32986921072006226
42239, 157687.078125, 118384.96875, 157806.671875, 155330.515625, 143334.40625, 153915.78125, -0.3301360607147217
42259, 157689.0, 118394.5625, 157808.609375, 155321.109375, 143331.578125, 153920.140625, -0.3306697905063629
42279, 157689.0, 118390.1328125, 157810.546875, 155328.59375, 143332.65625, 153926.984375, -0.3315420150756836
42299, 157687.078125, 118387.1796875, 157812.46875, 155334.171875, 143335.796875, 153922.625, -0.3306218981742859
42319, 157685.140625, 118396.0390625, 157808.609375, 155329.171875, 143326.0, 153919.53125, -0.33093419671058655
42339, 157685.140625, 118387.1796875, 157808.609375, 155317.28125, 143337.546875, 153918.265625, -0.33129552006721497
42359, 157685.140625, 118389.3984375, 157808.609375, 155329.171875, 143330.890625, 153925.109375, -0.3326137959957123
42379, 157683.21875, 118392.3515625, 157810.546875, 155326.6875, 143331.578125, 153915.171875, -0.33317190408706665
42399, 157687.078125, 118395.296875, 157810.546875, 155321.6875, 143323.546875, 153920.75, -0.33560559153556824
42419, 157685.140625, 118394.5625, 157810.546875, 155329.171875, 143328.453125, 153928.875, -0.3358670175075531
42439, 157689.0, 118382.7578125, 157806.671875, 155326.6875, 143329.140625, 153917.65625, -0.3340127468109131
42459, 157685.140625, 118394.5625, 157808.609375, 155328.015625, 143333.34375, 153912.078125, -0.3349451422691345
42479, 157685.140625, 118387.921875, 157808.609375, 155329.171875, 143333.34375, 153924.5, -0.3347778022289276
42499, 157683.21875, 118388.65625, 157812.46875, 155335.515625, 143335.109375, 153918.265625, -0.3335782289505005
42519, 157685.140625, 118382.015625, 157810.546875, 155334.171875, 143330.890625, 153922.625, -0.3348812758922577
42539, 157689.0, 118393.828125, 157810.546875, 155328.59375, 143326.0, 153920.140625, -0.3347929120063782
42559, 157685.140625, 118394.5625, 157808.609375, 155337.421875, 143335.109375, 153922.015625, -0.33501219749450684
42579, 157683.21875, 118388.65625, 157806.671875, 155330.515625, 143335.109375, 153920.140625, -0.33388999104499817
42599, 157687.078125, 118387.921875, 157810.546875, 155340.5, 143335.109375, 153921.421875, -0.3361136019229889
42619, 157683.21875, 118401.9453125, 157802.8125, 155336.09375, 143329.140625, 153923.21875, -0.33659282326698303
42639, 157687.078125, 118384.234375, 157812.46875, 155331.09375, 143333.34375, 153917.65625, -0.3366331458091736
42659, 157681.296875, 118383.4921875, 157810.546875, 155331.671875, 143326.0, 153907.71875, -0.3368977904319763
42679, 157683.21875, 118384.234375, 157810.546875, 155331.09375, 143328.453125, 153917.046875, -0.3381430506706238
42699, 157685.140625, 118393.8203125, 157808.609375, 155324.1875, 143334.40625, 153923.90625, -0.33771345019340515
42719, 157685.140625, 118384.96875, 157808.609375, 155329.9375, 143335.109375, 153920.140625, -0.33858323097229004
42739, 157685.140625, 118384.234375, 157808.609375, 155329.171875, 143335.796875, 153918.265625, -0.33883050084114075
42759, 157683.21875, 118384.234375, 157810.546875, 155336.09375, 143333.34375, 153912.6875, -0.3393206000328064
42779, 157685.140625, 118385.7109375, 157808.609375, 155331.671875, 143326.0, 153913.96875, -0.3390997350215912
42799, 157685.140625, 118396.78125, 157810.546875, 155326.6875, 143335.109375, 153930.75, -0.338611900806427
42819, 157683.21875, 118385.7109375, 157810.546875, 155335.515625, 143332.265625, 153920.75, -0.3395286202430725
42839, 157687.078125, 118394.5625, 157808.609375, 155328.59375, 143334.03125, 153931.34375, -0.34246471524238586
42859, 157683.21875, 118396.78125, 157810.546875, 155331.09375, 143330.203125, 153922.625, -0.34303900599479675
42879, 157683.21875, 118394.5625, 157810.546875, 155327.265625, 143334.03125, 153915.171875, -0.3426769971847534
42899, 157683.21875, 118393.0859375, 157808.609375, 155339.171875, 143331.578125, 153924.5, -0.34105589985847473
42919, 157681.296875, 118398.2578125, 157814.40625, 155330.515625, 143334.40625, 153923.21875, -0.3419492244720459
42939, 157687.078125, 118396.7734375, 157808.609375, 155333.59375, 143328.453125, 153923.21875, -0.341228187084198
42959, 157687.078125, 118387.921875, 157810.546875, 155333.59375, 143341.765625, 153920.140625, -0.341521680355072
42979, 157685.140625, 118387.1796875, 157808.609375, 155338.59375, 143326.6875, 153930.078125, -0.3405363857746124
42999, 157683.21875, 118388.65625, 157804.75, 155341.078125, 143329.140625, 153922.015625, -0.3403718173503876
43019, 157683.21875, 118380.5390625, 157810.546875, 155334.171875, 143341.765625, 153913.296875, -0.34244152903556824
43039, 157687.078125, 118390.875, 157806.671875, 155335.515625, 143333.34375, 153917.65625, -0.34034445881843567
43059, 157683.21875, 118390.875, 157812.46875, 155336.671875, 143327.75, 153917.046875, -0.34068921208381653
43079, 157685.140625, 118386.4453125, 157808.609375, 155342.421875, 143334.03125, 153920.140625, -0.3410007953643799
43099, 157681.296875, 118391.609375, 157812.46875, 155340.5, 143341.765625, 153921.421875, -0.34176337718963623
43119, 157683.21875, 118391.609375, 157808.609375, 155336.09375, 143341.765625, 153910.8125, -0.3438805043697357
43139, 157685.140625, 118390.1328125, 157808.609375, 155338.0, 143336.484375, 153923.90625, -0.34397590160369873
43159, 157685.140625, 118395.3046875, 157810.546875, 155331.09375, 143335.796875, 153922.015625, -0.344131737947464
43179, 157683.21875, 118387.921875, 157810.546875, 155336.09375, 143338.234375, 153921.421875, -0.34339743852615356
43199, 157683.21875, 118390.1328125, 157808.609375, 155341.078125, 143333.34375, 153915.78125, -0.3444444239139557
43219, 157681.296875, 118389.3984375, 157810.546875, 155336.671875, 143334.40625, 153922.015625, -0.34178173542022705
43239, 157685.140625, 118387.921875, 157812.46875, 155338.59375, 143342.453125, 153916.453125, -0.34113672375679016
43259, 157687.078125, 118396.0390625, 157810.546875, 155337.421875, 143334.03125, 153918.265625, -0.3416115939617157
43279, 157685.140625, 118392.3515625, 157808.609375, 155334.171875, 143335.796875, 153921.421875, -0.3425775468349457
43299, 157681.296875, 118395.296875, 157812.46875, 155338.59375, 143334.03125, 153920.140625, -0.34240713715553284
43319, 157685.140625, 118393.0859375, 157810.546875, 155334.171875, 143332.65625, 153912.6875, -0.3416486978530884
43339, 157685.140625, 118386.4453125, 157810.546875, 155341.078125, 143329.140625, 153923.296875, -0.3417476713657379
43359, 157683.21875, 118393.0859375, 157810.546875, 155336.09375, 143339.3125, 153912.078125, -0.34253939986228943
43379, 157685.140625, 118394.5625, 157810.546875, 155341.078125, 143337.546875, 153926.390625, -0.3423449397087097
43399, 157685.140625, 118392.3515625, 157810.546875, 155331.671875, 143342.453125, 153912.6875, -0.3426362872123718
43419, 157683.21875, 118383.4921875, 157808.609375, 155340.5, 143340.6875, 153918.265625, -0.34188640117645264
43439, 157685.140625, 118391.609375, 157806.671875, 155341.65625, 143331.578125, 153920.140625, -0.3422302305698395
43459, 157683.21875, 118385.703125, 157804.75, 155336.09375, 143324.234375, 153914.5625, -0.34195762872695923
43479, 157685.140625, 118395.296875, 157808.609375, 155341.078125, 143340.0, 153913.96875, -0.3409481346607208
43499, 157687.078125, 118390.875, 157806.671875, 155335.515625, 143336.484375, 153919.53125, -0.34144026041030884
43519, 157683.21875, 118398.9921875, 157806.671875, 155340.5, 143328.453125, 153922.625, -0.3422248065471649
43539, 157687.078125, 118388.65625, 157808.609375, 155334.171875, 143333.34375, 153925.109375, -0.3422595262527466
43559, 157685.140625, 118390.875, 157804.75, 155333.59375, 143333.34375, 153917.046875, -0.34144243597984314
43579, 157683.21875, 118392.34375, 157810.546875, 155340.5, 143341.765625, 153924.5, -0.34094512462615967
43599, 157683.21875, 118396.0390625, 157806.671875, 155341.65625, 143329.140625, 153918.265625, -0.3407554626464844
43619, 157683.21875, 118395.296875, 157804.75, 155338.59375, 143328.453125, 153926.390625, -0.3430558145046234
43639, 157683.21875, 118390.875, 157810.546875, 155342.25, 143335.109375, 153917.65625, -0.34220999479293823
43659, 157683.21875, 118398.25, 157806.671875, 155341.65625, 143333.34375, 153925.703125, -0.34124812483787537
43679, 157687.078125, 118397.515625, 157810.546875, 155351.0625, 143340.0, 153928.1875, -0.33967307209968567
43699, 157683.21875, 118398.9921875, 157808.609375, 155336.671875, 143331.578125, 153915.78125, -0.33994728326797485
43719, 157685.140625, 118390.1328125, 157808.609375, 155345.5, 143335.109375, 153925.78125, -0.34094998240470886
43739, 157683.21875, 118397.515625, 157808.609375, 155344.734375, 143335.109375, 153922.625, -0.3405894637107849
43779, 157687.078125, 118393.0859375, 157808.609375, 155340.5, 143337.546875, 153923.90625, -0.34032949805259705
43799, 157683.21875, 118390.875, 157812.46875, 155341.078125, 143333.34375, 153924.5, -0.34203773736953735
43819, 157683.21875, 118394.5625, 157808.609375, 155333.59375, 143329.140625, 153930.078125, -0.34100863337516785
43839, 157685.140625, 118394.5625, 157808.609375, 155338.59375, 143336.484375, 153920.75, -0.3410213887691498
43859, 157683.21875, 118391.609375, 157812.46875, 155341.078125, 143330.890625, 153920.8125, -0.3401353359222412
43879, 157685.140625, 118392.3515625, 157814.40625, 155334.171875, 143328.453125, 153926.984375, -0.3378516137599945
43899, 157681.296875, 118398.2578125, 157810.546875, 155334.171875, 143338.234375, 153934.4375, -0.3375312387943268
43919, 157689.0, 118387.921875, 157808.609375, 155339.75, 143335.796875, 153928.875, -0.33834823966026306
43939, 157683.21875, 118393.0859375, 157808.609375, 155344.15625, 143340.0, 153928.1875, -0.33956587314605713
43959, 157683.21875, 118389.3984375, 157808.609375, 155337.25, 143336.484375, 153926.390625, -0.3403185307979584
43979, 157687.078125, 118402.6796875, 157808.609375, 155341.65625, 143339.3125, 153919.53125, -0.33950719237327576
43999, 157683.21875, 118390.875, 157810.546875, 155341.65625, 143343.140625, 153919.53125, -0.3388928472995758
44019, 157687.078125, 118398.9921875, 157808.609375, 155332.84375, 143324.921875, 153918.265625, -0.3406125009059906
44039, 157685.140625, 118390.875, 157808.609375, 155345.5, 143336.859375, 153915.78125, -0.3409462571144104
44059, 157681.296875, 118391.609375, 157812.46875, 155344.15625, 143331.578125, 153914.5625, -0.34005656838417053
44079, 157685.140625, 118395.296875, 157808.609375, 155341.078125, 143344.890625, 153920.75, -0.3410114645957947
44099, 157683.21875, 118388.65625, 157808.609375, 155345.5, 143332.65625, 153918.859375, -0.34046855568885803
44119, 157683.21875, 118392.34375, 157812.46875, 155337.25, 143334.03125, 153926.984375, -0.34092068672180176
44139, 157685.140625, 118391.609375, 157806.671875, 155343.0, 143341.765625, 153917.046875, -0.3398185670375824
44159, 157683.21875, 118390.1328125, 157808.609375, 155344.15625, 143331.578125, 153919.53125, -0.3393818140029907
44179, 157687.078125, 118397.515625, 157810.546875, 155336.671875, 143326.6875, 153913.890625, -0.3399404287338257
44199, 157683.21875, 118393.8203125, 157810.546875, 155339.171875, 143336.859375, 153920.75, -0.341006338596344
44219, 157683.21875, 118393.0859375, 157806.671875, 155341.65625, 143337.546875, 153922.015625, -0.34165704250335693
44239, 157681.296875, 118391.609375, 157806.671875, 155338.59375, 143335.109375, 153913.296875, -0.34036028385162354
44259, 157687.078125, 118388.65625, 157808.609375, 155346.078125, 143340.0, 153922.015625, -0.34201544523239136
44279, 157685.140625, 118394.5625, 157806.671875, 155343.0, 143329.140625, 153922.015625, -0.34118592739105225
44299, 157683.21875, 118387.921875, 157810.546875, 155340.5, 143333.34375, 153922.015625, -0.3400036096572876
44319, 157683.21875, 118391.609375, 157808.609375, 155334.171875, 143337.546875, 153911.40625, -0.3418097496032715
44339, 157685.140625, 118393.8203125, 157810.546875, 155340.5, 143329.828125, 153922.625, -0.3409239947795868
44379, 157681.296875, 118391.609375, 157810.546875, 155343.0, 143340.6875, 153917.65625, -0.34269121289253235
44399, 157681.296875, 118393.828125, 157810.546875, 155344.15625, 143335.109375, 153931.953125, -0.3428295850753784
44419, 157681.296875, 118396.7734375, 157808.609375, 155348.0, 143333.34375, 153925.703125, -0.34399640560150146
44439, 157683.21875, 118396.7734375, 157806.671875, 155342.828125, 143330.203125, 153922.625, -0.3444845378398895
44459, 157683.21875, 118389.3984375, 157812.46875, 155339.75, 143337.546875, 153922.625, -0.34327831864356995
44479, 157683.21875, 118393.8203125, 157808.609375, 155343.578125, 143334.71875, 153920.75, -0.34358659386634827
44499, 157683.21875, 118394.5625, 157806.671875, 155343.578125, 143338.234375, 153930.078125, -0.34394726157188416
44519, 157683.21875, 118389.3984375, 157808.609375, 155336.09375, 143338.234375, 153925.78125, -0.3461879789829254
44539, 157683.21875, 118390.875, 157804.75, 155336.671875, 143333.34375, 153920.140625, -0.3442491888999939
44559, 157683.21875, 118395.296875, 157810.546875, 155343.578125, 143340.0, 153924.5, -0.34562209248542786
44579, 157685.140625, 118401.203125, 157808.609375, 155339.171875, 143334.03125, 153917.65625, -0.3461490869522095
44599, 157681.296875, 118391.609375, 157806.671875, 155336.671875, 143344.203125, 153915.171875, -0.34656840562820435
44619, 157685.140625, 118387.921875, 157808.609375, 155339.75, 143338.234375, 153917.046875, -0.3475792109966278
44639, 157681.296875, 118393.0859375, 157808.609375, 155333.59375, 143335.796875, 153923.90625, -0.34750092029571533
44659, 157683.21875, 118388.65625, 157808.609375, 155339.171875, 143342.453125, 153915.78125, -0.34799692034721375
44679, 157681.296875, 118396.78125, 157808.609375, 155341.078125, 143335.796875, 153915.171875, -0.34884098172187805
44699, 157681.296875, 118396.0390625, 157808.609375, 155333.421875, 143340.0, 153920.140625, -0.3482204079627991
44719, 157687.078125, 118393.8203125, 157808.609375, 155343.578125, 143334.71875, 153922.015625, -0.3487645089626312
44739, 157681.296875, 118391.609375, 157806.671875, 155341.65625, 143338.234375, 153926.390625, -0.35091158747673035
