timeTick, roll, pitch, yaw, gyroX, gyroY, gyroZ, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1, whisker2, whisker3, motor1, motor2, motor3, motor4
22839, -0.2298557013273239, -0.36567145586013794, -1.0509437322616577, 0.5829153656959534, -13.515276908874512, 5.063192844390869, 0.012564852833747864, -0.4966762959957123, 0.49929359555244446, -0.026505349203944206, -0.017835332080721855, 0.0136256767436862, 0, 0, 0, 51978.0, 47499.0, 50914.0, 45088.0
22849, -0.2120136171579361, -0.25299975275993347, -0.9810524582862854, 0.669118344783783, -15.635565757751465, 8.105778694152832, 0.012303088791668415, -0.49685266613960266, 0.4994489848613739, -0.02585645206272602, -0.017438601702451706, 0.017456186935305595, 0, 0, 0, 50466.0, 50235.0, 53131.0, 41029.0
22859, -0.1903473436832428, -0.04776770994067192, -0.8935968279838562, 2.0576634407043457, -16.3419189453125, 9.233399391174316, 0.013701489195227623, -0.4971776306629181, 0.4996391832828522, -0.022385722026228905, -0.01734834536910057, 0.020592298358678818, 0, 0, 0, 54303.0, 44298.0, 49783.0, 46422.0
22869, -0.1932411640882492, 0.026821833103895187, -0.7943925857543945, -5.9252543449401855, -1.4632179737091064, 8.333181381225586, 0.013478055596351624, -0.4973495304584503, 0.4998326599597931, -0.022298427298665047, -0.01703200861811638, 0.01810532435774803, 0, 0, 0, 51690.0, 47099.0, 52768.0, 43116.0
22879, -0.24201221764087677, 0.10922912508249283, -0.697895348072052, -7.198699474334717, -13.38819408416748, 9.43585205078125, 0.013254866003990173, -0.4975182116031647, 0.5000095367431641, -0.022338805720210075, -0.0167041327804327, 0.017274431884288788, 0, 0, 0, 52272.0, 43856.0, 52452.0, 46277.0
22889, -0.3192165195941925, 0.16094782948493958, -0.6099125146865845, -7.303853511810303, 2.888127088546753, 5.579546928405762, 0.013024588115513325, -0.4976866841316223, 0.4949808716773987, -0.022379430010914803, -0.016257664188742638, -0.003927018493413925, 0, 0, 0, 52130.0, 43238.0, 53117.0, 48961.0
22899, -0.4399419128894806, 0.13431259989738464, -0.5325377583503723, -15.17578411102295, -1.2843077182769775, 7.466360092163086, 0.01476988010108471, -0.49728596210479736, 0.494975209236145, -0.0190742090344429, -0.014643182046711445, 0.002742079319432378, 0, 0, 0, 51747.0, 44403.0, 53122.0, 47690.0
22909, -0.5658500790596008, 0.13498124480247498, -0.4461364448070526, -7.868566513061523, 9.37678050994873, 7.145385265350342, 0.015360161662101746, -0.49707671999931335, 0.49504488706588745, -0.017889102920889854, -0.013167696073651314, 0.011189037933945656, 0, 0, 0, 53477.0, 41186.0, 51766.0, 50390.0
22919, -0.6797143816947937, 0.07111990451812744, -0.38773030042648315, -8.851924896240234, 3.105835437774658, 4.937206268310547, 0.01329586561769247, -0.49845123291015625, 0.49517905712127686, -0.021556125953793526, -0.014397948049008846, 0.015616245567798615, 0, 0, 0, 52802.0, 45880.0, 51469.0, 46993.0
22929, -0.7458412051200867, 0.037719644606113434, -0.3301205039024353, -4.996430397033691, 9.510276794433594, 3.157278299331665, 0.01102189440280199, -0.49766507744789124, 0.4941113293170929, -0.02534440904855728, -0.011508959345519543, 0.013379507698118687, 0, 0, 0, 52900.0, 41265.0, 51127.0, 51376.0
22939, -0.790568470954895, -0.06450462341308594, -0.2834146022796631, -1.5568599700927734, 1.8525594472885132, 2.6251304149627686, 0.010768155567348003, -0.49777358770370483, 0.49425995349884033, -0.02539943717420101, -0.010189739987254143, 0.01634247601032257, 0, 0, 0, 51462.0, 44798.0, 51987.0, 48667.0
22949, -0.8149110078811646, -0.09544215351343155, -0.2615117132663727, 3.18922758102417, 6.882734298706055, 0.4959389567375183, 0.01136169396340847, -0.5003031492233276, 0.4944365620613098, -0.02379080280661583, -0.013173416256904602, 0.018802298232913017, 0, 0, 0, 55148.0, 47227.0, 46627.0, 47416.0
