timeTick, stateX, stateY, stateZ, stateVX, stateVY, stateVZ, whisker1_1, whisker1_2, whisker1_3, whisker2_1, whisker2_2, whisker2_3, motor1, motor2, motor3, motor4, otX, otY, otZ, yaw, pitch
152039, 1.773810863494873, -3.336094856262207, 0.0020515266805887222, -0.056788694113492966, -0.008472835645079613, -0.0037338105030357838, 118738.7421875, 148781.109375, 89915.1796875, 120207.2734375, 139882.15625, 98401.203125, 0.0, 0.0, 0.0, 0.0, 1.7807291746139526, -3.3351311683654785, -0.011332317255437374, 84.24272918701172, 3.953200101852417
152059, 1.7730921506881714, -3.3362555503845215, 0.00409407215192914, -0.06409435719251633, -0.010044276714324951, 0.01008211262524128, 118735.0546875, 148786.640625, 89919.421875, 120218.2421875, 139877.59375, 98395.8671875, 0.0, 0.0, 0.0, 0.0, 1.7803304195404053, -3.3348910808563232, -0.01118618343025446, 84.20841217041016, 3.9855380058288574
152079, 1.7732359170913696, -3.336313247680664, 0.002841527108103037, -0.06306592375040054, -0.010311279445886612, 0.0014904130948707461, 118736.4375, 148768.203125, 89918.2734375, 120210.1171875, 139883.921875, 98395.1171875, 0.0, 0.0, 0.0, 0.0, 1.7795571088790894, -3.3348259925842285, -0.009930357336997986, 84.2270736694336, 4.034122943878174
152100, 1.7727545499801636, -3.3369038105010986, 0.003505898639559746, -0.06731214374303818, -0.015403772704303265, 0.005953650921583176, 118728.375, 148779.265625, 89924.90625, 120209.46875, 139874.8125, 98399.6953125, 0.0, 0.0, 0.0, 0.0, 1.7806015014648438, -3.335099697113037, -0.01128701027482748, 84.24518585205078, 3.9991719722747803
152119, 1.7741222381591797, -3.335636615753174, 0.0027161866892129183, -0.05633196979761124, -0.0039872173219919205, 0.0009442378068342805, 118731.3671875, 148778.34375, 89926.0546875, 120208.5703125, 139879.875, 98399.9296875, 0.0, 0.0, 0.0, 0.0, 1.780336618423462, -3.334900140762329, -0.011122165247797966, 84.25489044189453, 4.000524044036865
152139, 1.7735100984573364, -3.33613920211792, 0.0029787032399326563, -0.06291551887989044, -0.00877128541469574, 0.0029043760150671005, 118728.4921875, 148776.953125, 89921.015625, 120205.078125, 139879.875, 98399.171875, 0.0, 0.0, 0.0, 0.0, 1.7807632684707642, -3.3351128101348877, -0.011370871216058731, 84.30418395996094, 3.98452091217041
152160, 1.773674488067627, -3.3361825942993164, 0.001826001680456102, -0.06149498373270035, -0.009323054924607277, -0.004986134823411703, 118728.4921875, 148774.65625, 89922.1640625, 120206.6171875, 139887.21875, 98398.4140625, 0.0, 0.0, 0.0, 0.0, 1.7794647216796875, -3.33480167388916, -0.009837071411311626, 84.31317901611328, 4.001333236694336
152179, 1.7731746435165405, -3.336587429046631, 0.003941885195672512, -0.06485527753829956, -0.012804245576262474, 0.0105260219424963, 118733.5546875, 148781.109375, 89917.921875, 120199.796875, 139877.59375, 98395.8671875, 0.0, 0.0, 0.0, 0.0, 1.780224084854126, -3.334862470626831, -0.011041729710996151, 84.28206634521484, 3.9910295009613037
152199, 1.773120641708374, -3.336137056350708, 0.002839556662365794, -0.0653134435415268, -0.008464719168841839, 0.0021796950604766607, 118731.3671875, 148779.71875, 89924.109375, 120199.140625, 139879.875, 98398.4140625, 0.0, 0.0, 0.0, 0.0, 1.780229091644287, -3.334872007369995, -0.010556516237556934, 84.25066375732422, 3.976405620574951
152219, 1.7728370428085327, -3.3367037773132324, 0.001754528027959168, -0.066706083714962, -0.013459479436278343, -0.005147527437657118, 118729.1796875, 148778.8125, 89925.2578125, 120199.796875, 139877.09375, 98395.8671875, 0.0, 0.0, 0.0, 0.0, 1.7807542085647583, -3.3351614475250244, -0.01131344586610794, 84.27257537841797, 3.9869894981384277
152240, 1.7729908227920532, -3.3361175060272217, 0.0027994567062705755, -0.06524734199047089, -0.007965821772813797, 0.0027012613136321306, 118727.6875, 148776.5, 89926.0546875, 120202.2265625, 139878.609375, 98398.4140625, 0.0, 0.0, 0.0, 0.0, 1.7803685665130615, -3.334918260574341, -0.011246922425925732, 84.28515625, 3.969144344329834
152261, 1.7732362747192383, -3.3367397785186768, 0.0018423249712213874, -0.06226426735520363, -0.014019804075360298, -0.003802355844527483, 118729.875, 148772.8125, 89927.203125, 120203.53125, 139871.265625, 98394.359375, 0.0, 0.0, 0.0, 0.0, 1.7803348302841187, -3.3348944187164307, -0.011054516769945621, 84.29399108886719, 3.953716278076172
152279, 1.7732967138290405, -3.335693597793579, 0.003582220757380128, -0.0614449568092823, -0.003763483138754964, 0.00836225040256977, 118731.3671875, 148778.8125, 89922.9609375, 120208.5703125, 139879.875, 98403.75, 0.0, 0.0, 0.0, 0.0, 1.7802537679672241, -3.3348779678344727, -0.011040514335036278, 84.26824188232422, 4.001875400543213
152300, 1.7736437320709229, -3.3360352516174316, 0.002307294635102153, -0.058958712965250015, -0.007287465501576662, -0.000662102538626641, 118731.3671875, 148776.953125, 89926.8515625, 120209.46875, 139879.875, 98394.875, 0.0, 0.0, 0.0, 0.0, 1.7802919149398804, -3.334900140762329, -0.010906150564551353, 84.24478912353516, 3.9409677982330322
152319, 1.7735376358032227, -3.3357067108154297, 0.004117134027183056, -0.059330668300390244, -0.0037448948714882135, 0.011507555842399597, 118730.6796875, 148776.953125, 89919.8671875, 120200.6875, 139877.09375, 98396.625, 0.0, 0.0, 0.0, 0.0, 1.7801207304000854, -3.3349111080169678, -0.010484500788152218, 84.25333404541016, 4.022587776184082
152339, 1.7737812995910645, -3.3361480236053467, 0.0028369298670440912, -0.057810913771390915, -0.00819939374923706, 0.00168460956774652, 118735.0546875, 148778.34375, 89925.2578125, 120200.6875, 139874.8125, 98402.4765625, 0.0, 0.0, 0.0, 0.0, 1.779497742652893, -3.3347976207733154, -0.009807984344661236, 84.27532196044922, 3.9981679916381836
152361, 1.7735868692398071, -3.335958957672119, 0.0042109014466404915, -0.05858125165104866, -0.006359623745083809, 0.011134420521557331, 118735.0546875, 148776.953125, 89922.9609375, 120200.6875, 139875.3125, 98395.1171875, 0.0, 0.0, 0.0, 0.0, 1.7795710563659668, -3.3348217010498047, -0.00990871712565422, 84.29470825195312, 4.002592086791992
152379, 1.773844838142395, -3.3361411094665527, 0.002874702448025346, -0.05740802735090256, -0.007971780374646187, 0.0010780408047139645, 118729.1796875, 148792.1875, 89922.9609375, 120197.84375, 139879.875, 98397.6640625, 0.0, 0.0, 0.0, 0.0, 1.7803542613983154, -3.334944486618042, -0.011148005723953247, 84.26396942138672, 4.030927658081055
152399, 1.773559331893921, -3.3359882831573486, 0.001642244984395802, -0.059998705983161926, -0.006660209968686104, -0.006719458848237991, 118731.3671875, 148778.8125, 89919.8671875, 120208.8125, 139875.828125, 98396.390625, 0.0, 0.0, 0.0, 0.0, 1.780256986618042, -3.334851026535034, -0.010935930535197258, 84.28131866455078, 3.987358331680298
152419, 1.7731738090515137, -3.3357372283935547, 0.004143220372498035, -0.06376413255929947, -0.004912524949759245, 0.009009163826704025, 118729.1796875, 148783.875, 89926.0546875, 120202.8828125, 139885.6875, 98400.4453125, 0.0, 0.0, 0.0, 0.0, 1.7795109748840332, -3.3348169326782227, -0.009844430722296238, 84.25037384033203, 3.962961435317993
152439, 1.7730762958526611, -3.3367578983306885, 0.003080657683312893, -0.06381839513778687, -0.013502287678420544, 0.00139733892865479, 118729.1796875, 148785.71875, 89920.21875, 120198.25, 139872.53125, 98399.171875, 0.0, 0.0, 0.0, 0.0, 1.7794698476791382, -3.334808826446533, -0.009769191965460777, 84.26705169677734, 4.056858539581299
152459, 1.7732288837432861, -3.33613657951355, 0.004751845728605986, -0.06332508474588394, -0.008448335342109203, 0.011272192001342773, 118726.9921875, 148776.5, 89926.0546875, 120202.8828125, 139873.046875, 98397.6640625, 0.0, 0.0, 0.0, 0.0, 1.780318021774292, -3.334864377975464, -0.011005640029907227, 84.24034881591797, 3.9596567153930664
152479, 1.7737606763839722, -3.3359129428863525, 0.0032808450050652027, -0.06142524257302284, -0.0068182144314050674, 0.001361672068014741, 118732.8671875, 148772.34375, 89924.90625, 120201.3359375, 139879.875, 98391.8125, 0.0, 0.0, 0.0, 0.0, 1.7807360887527466, -3.335115909576416, -0.011384508572518826, 84.25182342529297, 3.9975497722625732
152500, 1.7732086181640625, -3.3360941410064697, 0.005614015739411116, -0.0653349831700325, -0.00812599342316389, 0.01568136364221573, 118732.8671875, 148782.5, 89924.90625, 120198.4921875, 139884.421875, 98388.2734375, 0.0, 0.0, 0.0, 0.0, 1.7802495956420898, -3.334810733795166, -0.010947104543447495, 84.30204772949219, 4.00172233581543
152519, 1.7737336158752441, -3.3357315063476562, 0.004355426877737045, -0.061318252235651016, -0.0051968893967568874, 0.005922392942011356, 118727.796875, 148778.8125, 89926.8515625, 120195.40625, 139877.09375, 98401.71875, 0.0, 0.0, 0.0, 0.0, 1.780486822128296, -3.3349661827087402, -0.011278270743787289, 84.30278015136719, 3.9683640003204346
152539, 1.77344810962677, -3.3357560634613037, 0.005756545811891556, -0.0633474588394165, -0.00538584915921092, 0.015153561718761921, 118732.1796875, 148776.953125, 89928.0, 120196.9453125, 139877.59375, 98391.0546875, 0.0, 0.0, 0.0, 0.0, 1.7803056240081787, -3.3348851203918457, -0.011003649793565273, 84.27098846435547, 4.029972076416016
152560, 1.773711085319519, -3.3366339206695557, 0.004128122702240944, -0.06275036185979843, -0.01365887001156807, 0.003102819435298443, 118732.1796875, 148776.953125, 89928.0, 120200.6875, 139871.265625, 98399.171875, 0.0, 0.0, 0.0, 0.0, 1.7802964448928833, -3.334876298904419, -0.011030497960746288, 84.2785873413086, 3.993049144744873
152579, 1.7735774517059326, -3.3357229232788086, 0.005353665444999933, -0.06227552890777588, -0.005010812543332577, 0.011723136529326439, 118730.6796875, 148778.8125, 89926.8515625, 120196.9453125, 139877.09375, 98392.328125, 0.0, 0.0, 0.0, 0.0, 1.7802772521972656, -3.334843635559082, -0.01108468696475029, 84.28461456298828, 3.9822254180908203
152600, 1.7734999656677246, -3.336313486099243, 0.00452784588560462, -0.061992108821868896, -0.010682772845029831, 0.005315660499036312, 118732.1796875, 148778.8125, 89923.75, 120196.296875, 139874.8125, 98391.8125, 0.0, 0.0, 0.0, 0.0, 1.7802023887634277, -3.334932327270508, -0.010571273043751717, 84.30522155761719, 3.976428747177124
152619, 1.7737278938293457, -3.336094617843628, 0.0030646901577711105, -0.060221344232559204, -0.009009690023958683, -0.004299687687307596, 118730.6796875, 148771.890625, 89926.8515625, 120197.84375, 139874.296875, 98399.6953125, 0.0, 0.0, 0.0, 0.0, 1.7794698476791382, -3.33477783203125, -0.00977487675845623, 84.27635955810547, 3.980543851852417
152640, 1.7731250524520874, -3.3365981578826904, 0.004424819257110357, -0.06403302401304245, -0.013363789767026901, 0.004131999798119068, 118724.8046875, 148775.109375, 89928.796875, 120193.453125, 139879.359375, 98397.140625, 0.0, 0.0, 0.0, 0.0, 1.7802770137786865, -3.334897994995117, -0.011006378568708897, 84.28540802001953, 4.014467716217041
152660, 1.7733886241912842, -3.336494207382202, 0.0029705206397920847, -0.061707984656095505, -0.012389515526592731, -0.00535374041646719, 118728.4921875, 148778.34375, 89931.890625, 120198.4921875, 139878.859375, 98396.390625, 0.0, 0.0, 0.0, 0.0, 1.7802326679229736, -3.3348517417907715, -0.010952452197670937, 84.30490112304688, 3.998368501663208
152679, 1.7739582061767578, -3.3356947898864746, 0.004125948064029217, -0.05697952210903168, -0.005138286389410496, 0.0024687093682587147, 118724.1171875, 148776.046875, 89928.796875, 120196.9453125, 139875.828125, 98391.0546875, 0.0, 0.0, 0.0, 0.0, 1.779608130455017, -3.3348348140716553, -0.009900271892547607, 84.2801284790039, 3.9367196559906006
152700, 1.7736996412277222, -3.3360726833343506, 0.0025723841972649097, -0.05984155461192131, -0.008653064258396626, -0.007526585832238197, 118724.1171875, 148771.890625, 89926.0546875, 120196.296875, 139887.96875, 98391.0546875, 0.0, 0.0, 0.0, 0.0, 1.7794729471206665, -3.3347976207733154, -0.00985678844153881, 84.2898178100586, 3.9852426052093506
152719, 1.7730668783187866, -3.3363144397735596, 0.0034911674447357655, -0.06450308859348297, -0.010526926256716251, -0.00041465237154625356, 118728.4921875, 148776.5, 89928.796875, 120188.171875, 139881.640625, 98391.0546875, 0.0, 0.0, 0.0, 0.0, 1.7803736925125122, -3.334902763366699, -0.01105036772787571, 84.25274658203125, 3.982436418533325
152739, 1.7728335857391357, -3.3357772827148438, 0.0020242780447006226, -0.0662166029214859, -0.005720446817576885, -0.00916507188230753, 118725.609375, 148778.34375, 89926.8515625, 120194.1015625, 139873.546875, 98396.390625, 0.0, 0.0, 0.0, 0.0, 1.780731439590454, -3.335158348083496, -0.011434001848101616, 84.27062225341797, 3.9479570388793945
152760, 1.7729579210281372, -3.336092948913574, 0.0038604913279414177, -0.06607850641012192, -0.008689820766448975, 0.00441501522436738, 118726.3046875, 148774.203125, 89928.0, 120196.9453125, 139869.0, 98394.359375, 0.0, 0.0, 0.0, 0.0, 1.7803716659545898, -3.334925651550293, -0.011074981652200222, 84.35384368896484, 3.9577584266662598
152779, 1.7732276916503906, -3.335672616958618, 0.0026239329017698765, -0.0632818266749382, -0.004607182461768389, -0.004338979255408049, 118729.984375, 148772.34375, 89928.0, 120191.90625, 139877.09375, 98397.140625, 0.0, 0.0, 0.0, 0.0, 1.7803794145584106, -3.3349034786224365, -0.011073878966271877, 84.32048797607422, 3.980497360229492
152799, 1.773056983947754, -3.33638072013855, 0.004523758310824633, -0.06385073810815811, -0.010947778820991516, 0.009755208157002926, 118727.796875, 148772.34375, 89926.8515625, 120197.6015625, 139870.765625, 98393.0859375, 0.0, 0.0, 0.0, 0.0, 1.7802859544754028, -3.334831476211548, -0.010998900048434734, 84.25009155273438, 4.011758804321289
152819, 1.7725744247436523, -3.3364217281341553, 0.003255049232393503, -0.06852124631404877, -0.011408330872654915, 0.0004735947586596012, 118724.921875, 148772.34375, 89933.4765625, 120189.7109375, 139874.8125, 98395.1171875, 0.0, 0.0, 0.0, 0.0, 1.7806020975112915, -3.3351240158081055, -0.011198434978723526, 84.29631805419922, 3.9918341636657715
